nom_dept,nom_station,code_station,nom_poll,valeur,unite,date_debut,x_l93,y_l93,longitude,latitude,date_formatee
HERAULT,Montpellier - Saint Denis Trafic,FR50202,NO2,64.4,ug.m-3,2023-11-24 01:00:00,770633,6278830,3.8745991062778473,43.60500285465384,24/11/2023 01:00
HERAULT,Beziers Leclerc trafic,FR50226,NO2,3.6,ug.m-3,2023-11-24 01:00:00,719256,6249147,3.237337858253092,43.34120911356434,24/11/2023 01:00
HERAULT,Montpelier Antigone Trafic,FR50227,NO2,26.3,ug.m-3,2023-11-24 01:00:00,772335,6279271,3.895733938230752,43.60879891624091,24/11/2023 01:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,NO2,18.9,ug.m-3,2023-11-24 02:00:00,771642,6277340,3.8868845925806363,43.59149596381382,24/11/2023 02:00
HERAULT,Montpellier - Chaptal Urbain,FR50201,NO2,25.0,ug.m-3,2023-11-24 02:00:00,769827,6279565,3.8647194347650875,43.61169562597388,24/11/2023 02:00
HERAULT,Agathois-Piscénois - Périurbain,FR50210,NO2,2.8,ug.m-3,2023-11-24 02:00:00,740996,6243312,3.504826846015026,43.28780027591033,24/11/2023 02:00
HERAULT,Lunel-Viel - Industriel,FR50206,NO2,5.3,ug.m-3,2023-11-24 02:00:00,787792,6286912,4.088422101356237,43.67579912432698,24/11/2023 02:00
HERAULT,Montpellier - Saint Denis Trafic,FR50202,NO2,41.9,ug.m-3,2023-11-24 02:00:00,770633,6278830,3.8745991062778473,43.60500285465384,24/11/2023 02:00
HERAULT,Beziers Leclerc trafic,FR50226,NO2,2.9,ug.m-3,2023-11-24 02:00:00,719256,6249147,3.237337858253092,43.34120911356434,24/11/2023 02:00
HERAULT,Montpellier Liberte Trafic,FR50225,NO2,34.8,ug.m-3,2023-11-24 01:00:00,766867,6279519,3.8280603367065766,43.611567228152744,24/11/2023 01:00
HERAULT,Montpellier Liberte Trafic,FR50225,NO2,16.7,ug.m-3,2023-11-24 02:00:00,766867,6279519,3.8280603367065766,43.611567228152744,24/11/2023 02:00
HERAULT,Montpelier Antigone Trafic,FR50227,NO2,19.0,ug.m-3,2023-11-24 02:00:00,772335,6279271,3.895733938230752,43.60879891624091,24/11/2023 02:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,NO2,21.0,ug.m-3,2023-11-24 03:00:00,771642,6277340,3.8868845925806363,43.59149596381382,24/11/2023 03:00
HERAULT,Montpellier - Chaptal Urbain,FR50201,NO2,27.3,ug.m-3,2023-11-24 03:00:00,769827,6279565,3.8647194347650875,43.61169562597388,24/11/2023 03:00
HERAULT,Agathois-Piscénois - Périurbain,FR50210,NO2,2.2,ug.m-3,2023-11-24 03:00:00,740996,6243312,3.504826846015026,43.28780027591033,24/11/2023 03:00
HERAULT,Lunel-Viel - Industriel,FR50206,NO2,3.9,ug.m-3,2023-11-24 03:00:00,787792,6286912,4.088422101356237,43.67579912432698,24/11/2023 03:00
HERAULT,Beziers Leclerc trafic,FR50226,NO2,2.4,ug.m-3,2023-11-24 03:00:00,719256,6249147,3.237337858253092,43.34120911356434,24/11/2023 03:00
HERAULT,Montpellier Liberte Trafic,FR50225,NO2,25.1,ug.m-3,2023-11-24 03:00:00,766867,6279519,3.8280603367065766,43.611567228152744,24/11/2023 03:00
HERAULT,Montpelier Antigone Trafic,FR50227,NO2,12.7,ug.m-3,2023-11-24 03:00:00,772335,6279271,3.895733938230752,43.60879891624091,24/11/2023 03:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,NO2,24.9,ug.m-3,2023-11-24 04:00:00,771642,6277340,3.8868845925806363,43.59149596381382,24/11/2023 04:00
HERAULT,Montpellier - Chaptal Urbain,FR50201,NO2,17.8,ug.m-3,2023-11-24 04:00:00,769827,6279565,3.8647194347650875,43.61169562597388,24/11/2023 04:00
HERAULT,Agathois-Piscénois - Périurbain,FR50210,NO2,2.6,ug.m-3,2023-11-24 04:00:00,740996,6243312,3.504826846015026,43.28780027591033,24/11/2023 04:00
HERAULT,Lunel-Viel - Industriel,FR50206,NO2,6.9,ug.m-3,2023-11-24 04:00:00,787792,6286912,4.088422101356237,43.67579912432698,24/11/2023 04:00
HERAULT,Montpellier - Saint Denis Trafic,FR50202,NO2,33.0,ug.m-3,2023-11-24 03:00:00,770633,6278830,3.8745991062778473,43.60500285465384,24/11/2023 03:00
HERAULT,Montpellier - Saint Denis Trafic,FR50202,NO2,40.4,ug.m-3,2023-11-24 04:00:00,770633,6278830,3.8745991062778473,43.60500285465384,24/11/2023 04:00
HERAULT,Beziers Leclerc trafic,FR50226,NO2,2.3,ug.m-3,2023-11-24 04:00:00,719256,6249147,3.237337858253092,43.34120911356434,24/11/2023 04:00
HERAULT,Montpellier Liberte Trafic,FR50225,NO2,43.9,ug.m-3,2023-11-24 04:00:00,766867,6279519,3.8280603367065766,43.611567228152744,24/11/2023 04:00
HERAULT,Montpelier Antigone Trafic,FR50227,NO2,24.7,ug.m-3,2023-11-24 04:00:00,772335,6279271,3.895733938230752,43.60879891624091,24/11/2023 04:00
HERAULT,Montpellier - Pompignane Trafic,FR50203,PM10,18.3,ug.m-3,2023-11-24 05:00:00,772566,6279407,3.8986133601594695,43.60999890885581,24/11/2023 05:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,NO2,36.5,ug.m-3,2023-11-24 05:00:00,771642,6277340,3.8868845925806363,43.59149596381382,24/11/2023 05:00
HERAULT,Montpellier - Chaptal Urbain,FR50201,NO2,27.6,ug.m-3,2023-11-24 05:00:00,769827,6279565,3.8647194347650875,43.61169562597388,24/11/2023 05:00
HERAULT,Agathois-Piscénois - Périurbain,FR50210,NO2,2.6,ug.m-3,2023-11-24 05:00:00,740996,6243312,3.504826846015026,43.28780027591033,24/11/2023 05:00
HERAULT,Lunel-Viel - Industriel,FR50206,NO2,17.4,ug.m-3,2023-11-24 05:00:00,787792,6286912,4.088422101356237,43.67579912432698,24/11/2023 05:00
HERAULT,Montpellier - Saint Denis Trafic,FR50202,NO2,47.4,ug.m-3,2023-11-24 05:00:00,770633,6278830,3.8745991062778473,43.60500285465384,24/11/2023 05:00
HERAULT,Beziers Leclerc trafic,FR50226,NO2,3.6,ug.m-3,2023-11-24 05:00:00,719256,6249147,3.237337858253092,43.34120911356434,24/11/2023 05:00
HERAULT,Montpellier Liberte Trafic,FR50225,NO2,85.3,ug.m-3,2023-11-24 05:00:00,766867,6279519,3.8280603367065766,43.611567228152744,24/11/2023 05:00
HERAULT,Montpelier Antigone Trafic,FR50227,NO2,29.2,ug.m-3,2023-11-24 05:00:00,772335,6279271,3.895733938230752,43.60879891624091,24/11/2023 05:00
HERAULT,Montpellier Nord - Périurbain,FR50204,O3,22.0,ug.m-3,2023-11-24 06:00:00,764573,6288813,3.8008213471808827,43.695402765711215,24/11/2023 06:00
HERAULT,Montpellier Liberte Trafic,FR50225,NO2,118.1,ug.m-3,2023-11-24 06:00:00,766867,6279519,3.8280603367065766,43.611567228152744,24/11/2023 06:00
HERAULT,Montpelier Antigone Trafic,FR50227,NO2,46.0,ug.m-3,2023-11-24 06:00:00,772335,6279271,3.895733938230752,43.60879891624091,24/11/2023 06:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,NO2,39.7,ug.m-3,2023-11-24 06:00:00,771642,6277340,3.8868845925806363,43.59149596381382,24/11/2023 06:00
HERAULT,Montpellier - Chaptal Urbain,FR50201,NO2,38.2,ug.m-3,2023-11-24 06:00:00,769827,6279565,3.8647194347650875,43.61169562597388,24/11/2023 06:00
HERAULT,Agathois-Piscénois - Périurbain,FR50210,NO2,3.5,ug.m-3,2023-11-24 06:00:00,740996,6243312,3.504826846015026,43.28780027591033,24/11/2023 06:00
HERAULT,Lunel-Viel - Industriel,FR50206,NO2,20.1,ug.m-3,2023-11-24 06:00:00,787792,6286912,4.088422101356237,43.67579912432698,24/11/2023 06:00
HERAULT,Montpellier - Saint Denis Trafic,FR50202,NO2,51.7,ug.m-3,2023-11-24 06:00:00,770633,6278830,3.8745991062778473,43.60500285465384,24/11/2023 06:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,NO2,47.4,ug.m-3,2023-11-24 07:00:00,771642,6277340,3.8868845925806363,43.59149596381382,24/11/2023 07:00
HERAULT,Montpellier - Chaptal Urbain,FR50201,NO2,45.3,ug.m-3,2023-11-24 07:00:00,769827,6279565,3.8647194347650875,43.61169562597388,24/11/2023 07:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,PM10,11.1,ug.m-3,2023-11-23 21:00:00,771642,6277340,3.8868845925806363,43.59149596381382,23/11/2023 21:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,PM10,11.5,ug.m-3,2023-11-23 22:00:00,771642,6277340,3.8868845925806363,43.59149596381382,23/11/2023 22:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,PM10,11.4,ug.m-3,2023-11-23 23:00:00,771642,6277340,3.8868845925806363,43.59149596381382,23/11/2023 23:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,PM10,11.1,ug.m-3,2023-11-24 00:00:00,771642,6277340,3.8868845925806363,43.59149596381382,24/11/2023 00:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,PM10,11.7,ug.m-3,2023-11-24 01:00:00,771642,6277340,3.8868845925806363,43.59149596381382,24/11/2023 01:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,PM10,16.4,ug.m-3,2023-11-24 02:00:00,771642,6277340,3.8868845925806363,43.59149596381382,24/11/2023 02:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,PM10,12.8,ug.m-3,2023-11-24 03:00:00,771642,6277340,3.8868845925806363,43.59149596381382,24/11/2023 03:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,PM10,13.9,ug.m-3,2023-11-24 04:00:00,771642,6277340,3.8868845925806363,43.59149596381382,24/11/2023 04:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,PM10,16.4,ug.m-3,2023-11-24 05:00:00,771642,6277340,3.8868845925806363,43.59149596381382,24/11/2023 05:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,PM10,22.5,ug.m-3,2023-11-24 06:00:00,771642,6277340,3.8868845925806363,43.59149596381382,24/11/2023 06:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,PM10,51.3,ug.m-3,2023-11-24 07:00:00,771642,6277340,3.8868845925806363,43.59149596381382,24/11/2023 07:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,PM10,36.0,ug.m-3,2023-11-24 08:00:00,771642,6277340,3.8868845925806363,43.59149596381382,24/11/2023 08:00
HERAULT,Lunel-Viel - Industriel,FR50206,PM10,17.6,ug.m-3,2023-11-23 20:00:00,787792,6286912,4.088422101356237,43.67579912432698,23/11/2023 20:00
HERAULT,Lunel-Viel - Industriel,FR50206,PM10,9.7,ug.m-3,2023-11-23 21:00:00,787792,6286912,4.088422101356237,43.67579912432698,23/11/2023 21:00
HERAULT,Lunel-Viel - Industriel,FR50206,PM10,17.9,ug.m-3,2023-11-23 22:00:00,787792,6286912,4.088422101356237,43.67579912432698,23/11/2023 22:00
HERAULT,Lunel-Viel - Industriel,FR50206,PM10,15.4,ug.m-3,2023-11-23 23:00:00,787792,6286912,4.088422101356237,43.67579912432698,23/11/2023 23:00
HERAULT,Lunel-Viel - Industriel,FR50206,PM10,7.8,ug.m-3,2023-11-24 00:00:00,787792,6286912,4.088422101356237,43.67579912432698,24/11/2023 00:00
HERAULT,Lunel-Viel - Industriel,FR50206,PM10,5.9,ug.m-3,2023-11-24 01:00:00,787792,6286912,4.088422101356237,43.67579912432698,24/11/2023 01:00
HERAULT,Lunel-Viel - Industriel,FR50206,PM10,5.7,ug.m-3,2023-11-24 02:00:00,787792,6286912,4.088422101356237,43.67579912432698,24/11/2023 02:00
HERAULT,Lunel-Viel - Industriel,FR50206,PM10,5.4,ug.m-3,2023-11-24 03:00:00,787792,6286912,4.088422101356237,43.67579912432698,24/11/2023 03:00
HERAULT,Lunel-Viel - Industriel,FR50206,PM10,6.6,ug.m-3,2023-11-24 04:00:00,787792,6286912,4.088422101356237,43.67579912432698,24/11/2023 04:00
HERAULT,Lunel-Viel - Industriel,FR50206,PM10,9.9,ug.m-3,2023-11-24 05:00:00,787792,6286912,4.088422101356237,43.67579912432698,24/11/2023 05:00
HERAULT,Lunel-Viel - Industriel,FR50206,PM10,8.8,ug.m-3,2023-11-24 07:00:00,787792,6286912,4.088422101356237,43.67579912432698,24/11/2023 07:00
HERAULT,Lunel-Viel - Industriel,FR50206,PM10,8.8,ug.m-3,2023-11-24 08:00:00,787792,6286912,4.088422101356237,43.67579912432698,24/11/2023 08:00
HERAULT,Montpellier - Pompignane Trafic,FR50203,PM10,15.0,ug.m-3,2023-11-23 20:00:00,772566,6279407,3.8986133601594695,43.60999890885581,23/11/2023 20:00
HERAULT,Montpellier - Pompignane Trafic,FR50203,PM10,19.0,ug.m-3,2023-11-23 21:00:00,772566,6279407,3.8986133601594695,43.60999890885581,23/11/2023 21:00
HERAULT,Montpellier - Pompignane Trafic,FR50203,PM10,25.4,ug.m-3,2023-11-23 22:00:00,772566,6279407,3.8986133601594695,43.60999890885581,23/11/2023 22:00
HERAULT,Montpellier - Pompignane Trafic,FR50203,PM10,21.4,ug.m-3,2023-11-23 23:00:00,772566,6279407,3.8986133601594695,43.60999890885581,23/11/2023 23:00
HERAULT,Montpellier - Pompignane Trafic,FR50203,PM10,25.8,ug.m-3,2023-11-24 00:00:00,772566,6279407,3.8986133601594695,43.60999890885581,24/11/2023 00:00
HERAULT,Montpellier - Pompignane Trafic,FR50203,PM10,23.1,ug.m-3,2023-11-24 01:00:00,772566,6279407,3.8986133601594695,43.60999890885581,24/11/2023 01:00
HERAULT,Montpellier - Pompignane Trafic,FR50203,PM10,19.1,ug.m-3,2023-11-24 02:00:00,772566,6279407,3.8986133601594695,43.60999890885581,24/11/2023 02:00
HERAULT,Montpellier - Pompignane Trafic,FR50203,PM10,13.8,ug.m-3,2023-11-24 03:00:00,772566,6279407,3.8986133601594695,43.60999890885581,24/11/2023 03:00
HERAULT,Montpellier - Pompignane Trafic,FR50203,PM10,14.0,ug.m-3,2023-11-24 04:00:00,772566,6279407,3.8986133601594695,43.60999890885581,24/11/2023 04:00
HERAULT,Montpellier - Pompignane Trafic,FR50203,PM10,30.1,ug.m-3,2023-11-24 06:00:00,772566,6279407,3.8986133601594695,43.60999890885581,24/11/2023 06:00
HERAULT,Montpellier - Pompignane Trafic,FR50203,PM10,70.1,ug.m-3,2023-11-24 07:00:00,772566,6279407,3.8986133601594695,43.60999890885581,24/11/2023 07:00
HERAULT,Montpellier - Pompignane Trafic,FR50203,PM10,81.2,ug.m-3,2023-11-24 08:00:00,772566,6279407,3.8986133601594695,43.60999890885581,24/11/2023 08:00
HERAULT,Beziers Leclerc trafic,FR50226,PM10,10.2,ug.m-3,2023-11-23 20:00:00,719256,6249147,3.237337858253092,43.34120911356434,23/11/2023 20:00
HERAULT,Beziers Leclerc trafic,FR50226,PM10,10.0,ug.m-3,2023-11-23 21:00:00,719256,6249147,3.237337858253092,43.34120911356434,23/11/2023 21:00
HERAULT,Beziers Leclerc trafic,FR50226,PM10,10.1,ug.m-3,2023-11-23 22:00:00,719256,6249147,3.237337858253092,43.34120911356434,23/11/2023 22:00
HERAULT,Beziers Leclerc trafic,FR50226,PM10,8.9,ug.m-3,2023-11-23 23:00:00,719256,6249147,3.237337858253092,43.34120911356434,23/11/2023 23:00
HERAULT,Beziers Leclerc trafic,FR50226,PM10,9.3,ug.m-3,2023-11-24 00:00:00,719256,6249147,3.237337858253092,43.34120911356434,24/11/2023 00:00
HERAULT,Beziers Leclerc trafic,FR50226,PM10,16.6,ug.m-3,2023-11-24 01:00:00,719256,6249147,3.237337858253092,43.34120911356434,24/11/2023 01:00
HERAULT,Beziers Leclerc trafic,FR50226,PM10,13.6,ug.m-3,2023-11-24 02:00:00,719256,6249147,3.237337858253092,43.34120911356434,24/11/2023 02:00
HERAULT,Beziers Leclerc trafic,FR50226,PM10,9.8,ug.m-3,2023-11-24 03:00:00,719256,6249147,3.237337858253092,43.34120911356434,24/11/2023 03:00
HERAULT,Beziers Leclerc trafic,FR50226,PM10,9.9,ug.m-3,2023-11-24 04:00:00,719256,6249147,3.237337858253092,43.34120911356434,24/11/2023 04:00
HERAULT,Beziers Leclerc trafic,FR50226,PM10,7.3,ug.m-3,2023-11-24 05:00:00,719256,6249147,3.237337858253092,43.34120911356434,24/11/2023 05:00
HERAULT,Beziers Leclerc trafic,FR50226,PM10,6.9,ug.m-3,2023-11-24 06:00:00,719256,6249147,3.237337858253092,43.34120911356434,24/11/2023 06:00
HERAULT,Beziers Leclerc trafic,FR50226,PM10,10.2,ug.m-3,2023-11-24 07:00:00,719256,6249147,3.237337858253092,43.34120911356434,24/11/2023 07:00
HERAULT,Beziers Leclerc trafic,FR50226,PM10,9.0,ug.m-3,2023-11-24 08:00:00,719256,6249147,3.237337858253092,43.34120911356434,24/11/2023 08:00
HERAULT,Agathois-Piscénois - Périurbain,FR50210,PM10,8.3,ug.m-3,2023-11-24 08:00:00,740996,6243312,3.504826846015026,43.28780027591033,24/11/2023 08:00
HERAULT,Montpellier - Chaptal Urbain,FR50201,NOX,120.5,ug.m-3,2023-11-24 08:00:00,769827,6279565,3.8647194347650875,43.61169562597388,24/11/2023 08:00
HERAULT,Agathois-Piscénois - Périurbain,FR50210,NOX,4.8,ug.m-3,2023-11-23 20:00:00,740996,6243312,3.504826846015026,43.28780027591033,23/11/2023 20:00
HERAULT,Agathois-Piscénois - Périurbain,FR50210,NOX,4.6,ug.m-3,2023-11-23 21:00:00,740996,6243312,3.504826846015026,43.28780027591033,23/11/2023 21:00
HERAULT,Beziers Leclerc trafic,FR50226,NOX,6.0,ug.m-3,2023-11-23 20:00:00,719256,6249147,3.237337858253092,43.34120911356434,23/11/2023 20:00
HERAULT,Beziers Leclerc trafic,FR50226,NOX,7.0,ug.m-3,2023-11-23 21:00:00,719256,6249147,3.237337858253092,43.34120911356434,23/11/2023 21:00
HERAULT,Agathois-Piscénois - Périurbain,FR50210,NO,0.6,ug.m-3,2023-11-23 20:00:00,740996,6243312,3.504826846015026,43.28780027591033,23/11/2023 20:00
HERAULT,Agathois-Piscénois - Périurbain,FR50210,NO,0.6,ug.m-3,2023-11-23 21:00:00,740996,6243312,3.504826846015026,43.28780027591033,23/11/2023 21:00
HERAULT,Agathois-Piscénois - Périurbain,FR50210,NO,0.5,ug.m-3,2023-11-23 22:00:00,740996,6243312,3.504826846015026,43.28780027591033,23/11/2023 22:00
HERAULT,Agathois-Piscénois - Périurbain,FR50210,NO,0.6,ug.m-3,2023-11-23 23:00:00,740996,6243312,3.504826846015026,43.28780027591033,23/11/2023 23:00
HERAULT,Agathois-Piscénois - Périurbain,FR50210,NO,0.6,ug.m-3,2023-11-24 00:00:00,740996,6243312,3.504826846015026,43.28780027591033,24/11/2023 00:00
HERAULT,Agathois-Piscénois - Périurbain,FR50210,NO,0.5,ug.m-3,2023-11-24 02:00:00,740996,6243312,3.504826846015026,43.28780027591033,24/11/2023 02:00
HERAULT,Agathois-Piscénois - Périurbain,FR50210,NO,0.6,ug.m-3,2023-11-24 03:00:00,740996,6243312,3.504826846015026,43.28780027591033,24/11/2023 03:00
HERAULT,Agathois-Piscénois - Périurbain,FR50210,NO,0.6,ug.m-3,2023-11-24 04:00:00,740996,6243312,3.504826846015026,43.28780027591033,24/11/2023 04:00
HERAULT,Lunel-Viel - Industriel,FR50206,NO,4.4,ug.m-3,2023-11-23 23:00:00,787792,6286912,4.088422101356237,43.67579912432698,23/11/2023 23:00
HERAULT,Montpellier Liberte Trafic,FR50225,NO,63.6,ug.m-3,2023-11-24 04:00:00,766867,6279519,3.8280603367065766,43.611567228152744,24/11/2023 04:00
HERAULT,Montpellier Liberte Trafic,FR50225,NO,248.3,ug.m-3,2023-11-24 05:00:00,766867,6279519,3.8280603367065766,43.611567228152744,24/11/2023 05:00
HERAULT,Montpellier Liberte Trafic,FR50225,NO,380.1,ug.m-3,2023-11-24 06:00:00,766867,6279519,3.8280603367065766,43.611567228152744,24/11/2023 06:00
HERAULT,Montpellier Liberte Trafic,FR50225,NO,315.3,ug.m-3,2023-11-24 07:00:00,766867,6279519,3.8280603367065766,43.611567228152744,24/11/2023 07:00
HERAULT,Montpelier Antigone Trafic,FR50227,NO2,46.3,ug.m-3,2023-11-24 08:00:00,772335,6279271,3.895733938230752,43.60879891624091,24/11/2023 08:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,PM10,12.7,ug.m-3,2023-11-23 20:00:00,771642,6277340,3.8868845925806363,43.59149596381382,23/11/2023 20:00
HERAULT,Montpellier - Prés d Arènes Urbain,FR50200,PM10,18.1,ug.m-3,2023-11-24 09:00:00,771642,6277340,3.8868845925806363,43.59149596381382,24/11/2023 09:00
HERAULT,Lunel-Viel - Industriel,FR50206,PM10,10.6,ug.m-3,2023-11-24 06:00:00,787792,6286912,4.088422101356237,43.67579912432698,24/11/2023 06:00
HERAULT,Lunel-Viel - Industriel,FR50206,PM10,9.2,ug.m-3,2023-11-24 09:00:00,787792,6286912,4.088422101356237,43.67579912432698,24/11/2023 09:00
HERAULT,Montpellier - Pompignane Trafic,FR50203,PM10,27.8,ug.m-3,2023-11-24 09:00:00,772566,6279407,3.8986133601594695,43.60999890885581,24/11/2023 09:00
